family,subgroup,dataset_name,dataset_dir,train_csv,valid_csv,id_test_csv,ood_test_csv,metadata_yaml,has_formula_py,resolved_dataset_dir,error_type,error
srsd,srsd-feynman_hard,feynman-i.6.20a,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20a,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20a/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20a/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20a/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20a/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20a/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20a,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20a/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-i.6.20b,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20b,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20b/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20b/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20b/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20b/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20b/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20b,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20b/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-i.9.18,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.9.18,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.9.18/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.9.18/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.9.18/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.9.18/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.9.18/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.9.18,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.9.18/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-ii.11.17,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.17,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.17/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.17/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.17/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.17/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.17/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.17,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.17/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-ii.11.20,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.20,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.20/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.20/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.20/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.20/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.20/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.20,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.20/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-ii.11.27,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.27,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.27/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.27/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.27/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.27/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.27/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.27,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.27/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-ii.11.28,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.28,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.28/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.28/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.28/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.28/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.28/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.28,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.28/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-ii.13.23,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.23,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.23/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.23/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.23/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.23/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.23/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.23,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.23/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-ii.13.34,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.34,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.34/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.34/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.34/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.34/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.34/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.34,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.34/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-ii.24.17,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.24.17,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.24.17/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.24.17/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.24.17/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.24.17/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.24.17/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.24.17,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.24.17/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-ii.35.18,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.18,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.18/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.18/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.18/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.18/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.18/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.18,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.18/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-ii.35.21,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.21,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.21/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.21/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.21/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.21/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.21/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.21,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.21/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-ii.36.38,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.36.38,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.36.38/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.36.38/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.36.38/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.36.38/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.36.38/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.36.38,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.36.38/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-ii.6.15a,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15a,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15a/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15a/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15a/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15a/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15a/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15a,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15a/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-ii.6.15b,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15b,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15b/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15b/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15b/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15b/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15b/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15b,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15b/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-iii.10.19,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.10.19,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.10.19/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.10.19/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.10.19/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.10.19/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.10.19/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.10.19,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.10.19/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-iii.21.20,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.21.20,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.21.20/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.21.20/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.21.20/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.21.20/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.21.20/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.21.20,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.21.20/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard,feynman-iii.4.33,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.4.33,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.4.33/train.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.4.33/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.4.33/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.4.33/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.4.33/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.4.33,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.4.33/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-bonus.1,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.1,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.1/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.1/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.1/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.1/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.1/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.1,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.1/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-bonus.10,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.10,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.10/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.10/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.10/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.10/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.10/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.10,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.10/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-bonus.11,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.11,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.11/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.11/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.11/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.11/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.11/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.11,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.11/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-bonus.12,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.12,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.12/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.12/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.12/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.12/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.12/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.12,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.12/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-bonus.14,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.14,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.14/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.14/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.14/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.14/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.14/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.14,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.14/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-bonus.15,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.15,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.15/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.15/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.15/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.15/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.15/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.15,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.15/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-bonus.16,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.16,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.16/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.16/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.16/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.16/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.16/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.16,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.16/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-bonus.17,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.17,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.17/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.17/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.17/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.17/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.17/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.17,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.17/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-bonus.19,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.19,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.19/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.19/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.19/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.19/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.19/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.19,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.19/ood_test.csv 中缺少目标列 y')
