experiment_id,remote_dir,status,created_at_local,created_at_utc,seed,problem_name,dataset_name,dataset_family,dataset_key,train_path,model_alias,llm_model,llm_config_path,prompts_type,prompt_level,prompt_family,prompt_naming,prompt_setting,wandb_project,wandb_name,wandb_group,wandb_tags,niterations,samples_per_iteration,max_params,feature_count,feature_names,target_name,progress_entries,final_iteration,best_nmse,best_mse,best_sample_order,llm_prompt_tokens,llm_thinking_tokens,llm_content_tokens,llm_total_tokens,llm_time_seconds,background_sha1,background_preview
llm-srbench_matsci6__llmsr__4omini__L3_Abstract_Named__s10_llmsr_seed1314_20251128-044156,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_matsci6__llmsr__4omini__L3_Abstract_Named__s10_llmsr_seed1314_20251128-044156,success,2025-11-28T04:41:56.374229+08:00,2025-11-27T20:41:56.374253Z,1314,llm-srbench_matsci6__llmsr__4omini__L3_Abstract_Named__s10,llm-srbench_matsci6,llm-srbench,matsci6,llm-srbench/matsci/MatSci6/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Named,L3,Abstract,Named,s10,1.llm_background_ablation,llm-srbench_matsci6__llmsr__4omini__L3_Abstract_Named__s10,sim-group,"sim,llmsr,4omini,L3_Abstract_Named",250,4,10,2,"x0,x1",y,251,251,2.2765777403582593e-07,247.52783963661665,941,1087120,0,698439,1785559,9269.08,b2160434b7ad,"This is an abstract symbolic regression problem. Args: epsilon represents ['Strain', T represents 'Temperature'], params: Array of numeric constants or parameters to be optimized R"
llm-srbench_matsci6__llmsr__4omini__L3_Abstract_Named__s18_llmsr_seed1314_20251128-044156,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_matsci6__llmsr__4omini__L3_Abstract_Named__s18_llmsr_seed1314_20251128-044156,success,2025-11-28T04:41:56.354121+08:00,2025-11-27T20:41:56.354136Z,1314,llm-srbench_matsci6__llmsr__4omini__L3_Abstract_Named__s18,llm-srbench_matsci6,llm-srbench,matsci6,llm-srbench/matsci/MatSci6/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Named,L3,Abstract,Named,s18,1.llm_background_ablation,llm-srbench_matsci6__llmsr__4omini__L3_Abstract_Named__s18,sim-group,"sim,llmsr,4omini,L3_Abstract_Named",250,4,10,2,"x0,x1",y,251,251,2.2765777403582593e-07,247.52783963661665,91,1069544,0,692005,1761549,9444.41,b2160434b7ad,"This is an abstract symbolic regression problem. Args: epsilon represents ['Strain', T represents 'Temperature'], params: Array of numeric constants or parameters to be optimized R"
llm-srbench_matsci6__llmsr__4omini__L3_Abstract_Named__s2025_llmsr_seed1314_20251128-044155,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_matsci6__llmsr__4omini__L3_Abstract_Named__s2025_llmsr_seed1314_20251128-044155,success,2025-11-28T04:41:55.266539+08:00,2025-11-27T20:41:55.266552Z,1314,llm-srbench_matsci6__llmsr__4omini__L3_Abstract_Named__s2025,llm-srbench_matsci6,llm-srbench,matsci6,llm-srbench/matsci/MatSci6/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Named,L3,Abstract,Named,s2025,1.llm_background_ablation,llm-srbench_matsci6__llmsr__4omini__L3_Abstract_Named__s2025,sim-group,"sim,llmsr,4omini,L3_Abstract_Named",250,4,10,2,"x0,x1",y,251,251,1.5251064696835395e-10,0.16582183993294536,138,1102132,0,721783,1823915,9399.67,b2160434b7ad,"This is an abstract symbolic regression problem. Args: epsilon represents ['Strain', T represents 'Temperature'], params: Array of numeric constants or parameters to be optimized R"
llm-srbench_po0__llmsr__4omini__L0_Domain__s10_llmsr_seed1314_20251128-044211,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L0_Domain__s10_llmsr_seed1314_20251128-044211,success,2025-11-28T04:42:11.204576+08:00,2025-11-27T20:42:11.205026Z,1314,llm-srbench_po0__llmsr__4omini__L0_Domain__s10,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L0_Domain,L0,Domain,,s10,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L0_Domain__s10,sim-group,"sim,llmsr,4omini,L0_Domain",250,4,10,3,"x0,x1,x2",y,251,251,0.0014987862403154754,0.0011467046572485322,863,934344,0,625957,1560301,9108.98,1daa49248627,"Mathematical function for Acceleration in Nonl-linear Harmonic Oscillator Args: x represents ['Position at time t', t represents 'Time', v represents 'Velocity at time t'], params:"
llm-srbench_po0__llmsr__4omini__L0_Domain__s18_llmsr_seed1314_20251128-044145,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L0_Domain__s18_llmsr_seed1314_20251128-044145,success,2025-11-28T04:41:45.924754+08:00,2025-11-27T20:41:45.924775Z,1314,llm-srbench_po0__llmsr__4omini__L0_Domain__s18,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L0_Domain,L0,Domain,,s18,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L0_Domain__s18,sim-group,"sim,llmsr,4omini,L0_Domain",250,4,10,3,"x0,x1,x2",y,251,251,0.000927581283901071,0.000709682107838169,322,1001680,0,663595,1665275,9398.17,1daa49248627,"Mathematical function for Acceleration in Nonl-linear Harmonic Oscillator Args: x represents ['Position at time t', t represents 'Time', v represents 'Velocity at time t'], params:"
llm-srbench_po0__llmsr__4omini__L0_Domain__s2025_llmsr_seed1314_20251128-044145,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L0_Domain__s2025_llmsr_seed1314_20251128-044145,success,2025-11-28T04:41:45.852452+08:00,2025-11-27T20:41:45.852466Z,1314,llm-srbench_po0__llmsr__4omini__L0_Domain__s2025,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L0_Domain,L0,Domain,,s2025,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L0_Domain__s2025,sim-group,"sim,llmsr,4omini,L0_Domain",250,4,10,3,"x0,x1,x2",y,251,251,0.0015343315152773576,0.001173899951177432,202,961184,0,637172,1598356,8886.78,1daa49248627,"Mathematical function for Acceleration in Nonl-linear Harmonic Oscillator Args: x represents ['Position at time t', t represents 'Time', v represents 'Velocity at time t'], params:"
llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s10_llmsr_seed1314_20251128-070521,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s10_llmsr_seed1314_20251128-070521,success,2025-11-28T07:05:21.097130+08:00,2025-11-27T23:05:21.097147Z,1314,llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s10,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Anon,L1,Struct,Anon,s10,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s10,sim-group,"sim,llmsr,4omini,L1_Struct_Anon",250,4,10,3,"x0,x1,x2",y,251,251,0.023260216443890445,0.01779613250199296,880,1066320,0,701829,1768149,9120.64,bb9fd59ba666,"This is a problem from the natural sciences. Args: x, t, v: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: Dependent"
llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s10_llmsr_seed1314_20251128-075945,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s10_llmsr_seed1314_20251128-075945,success,2025-11-28T07:59:45.462220+08:00,2025-11-27T23:59:45.462236Z,1314,llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s10,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Anon,L1,Struct,Anon,s10,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s10,sim-group,"sim,llmsr,4omini,L1_Struct_Anon",250,4,10,3,"x0,x1,x2",y,251,251,0.021375701576804036,0.01635431116909413,785,1037892,0,694193,1732085,10045.94,bb9fd59ba666,"This is a problem from the natural sciences. Args: x, t, v: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: Dependent"
llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s18_llmsr_seed1314_20251128-070341,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s18_llmsr_seed1314_20251128-070341,success,2025-11-28T07:03:41.826231+08:00,2025-11-27T23:03:41.826247Z,1314,llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s18,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Anon,L1,Struct,Anon,s18,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s18,sim-group,"sim,llmsr,4omini,L1_Struct_Anon",250,4,10,3,"x0,x1,x2",y,251,251,0.011362196077506272,0.008693089653601964,51,1098308,0,713534,1811842,9692.94,bb9fd59ba666,"This is a problem from the natural sciences. Args: x, t, v: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: Dependent"
llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s2025_llmsr_seed1314_20251128-070910,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s2025_llmsr_seed1314_20251128-070910,success,2025-11-28T07:09:10.579847+08:00,2025-11-27T23:09:10.579859Z,1314,llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s2025,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Anon,L1,Struct,Anon,s2025,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s2025,sim-group,"sim,llmsr,4omini,L1_Struct_Anon",250,4,10,3,"x0,x1,x2",y,251,251,0.014609145583285585,0.011177294552189939,360,1084124,0,710689,1794813,9374.74,bb9fd59ba666,"This is a problem from the natural sciences. Args: x, t, v: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: Dependent"
llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s2025_llmsr_seed1314_20251128-074027,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s2025_llmsr_seed1314_20251128-074027,success,2025-11-28T07:40:27.424622+08:00,2025-11-27T23:40:27.424640Z,1314,llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s2025,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Anon,L1,Struct,Anon,s2025,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s2025,sim-group,"sim,llmsr,4omini,L1_Struct_Anon",250,4,10,3,"x0,x1,x2",y,251,251,0.0015199438706596066,0.0011628921245466382,468,1058716,0,697034,1755750,9625.33,bb9fd59ba666,"This is a problem from the natural sciences. Args: x, t, v: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: Dependent"
llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s2025_llmsr_seed1314_20251128-080039,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s2025_llmsr_seed1314_20251128-080039,success,2025-11-28T08:00:39.622882+08:00,2025-11-28T00:00:39.622895Z,1314,llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s2025,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Anon,L1,Struct,Anon,s2025,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L1_Struct_Anon__s2025,sim-group,"sim,llmsr,4omini,L1_Struct_Anon",250,4,10,3,"x0,x1,x2",y,251,251,0.017025074133051574,0.013025694574205906,813,1044308,0,690431,1734739,9920.22,bb9fd59ba666,"This is a problem from the natural sciences. Args: x, t, v: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: Dependent"
llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s10_llmsr_seed1314_20251128-073430,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s10_llmsr_seed1314_20251128-073430,success,2025-11-28T07:34:30.774462+08:00,2025-11-27T23:34:30.774478Z,1314,llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s10,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s10,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s10,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,3,"x0,x1,x2",y,251,251,0.0014530587551782595,0.0011117190677357332,517,967796,0,604242,1572038,8391.86,f519e8bcdc93,"This is a problem from the natural sciences. Args: x represents ['Position at time t', t represents 'Time', v represents 'Velocity at time t'], params: Array of numeric constants o"
llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s10_llmsr_seed1314_20251128-073535,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s10_llmsr_seed1314_20251128-073535,success,2025-11-28T07:35:35.923857+08:00,2025-11-27T23:35:35.923871Z,1314,llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s10,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s10,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s10,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,3,"x0,x1,x2",y,251,251,0.0008299644981220912,0.0006349965924074782,752,1003436,0,631485,1634921,8918.36,f519e8bcdc93,"This is a problem from the natural sciences. Args: x represents ['Position at time t', t represents 'Time', v represents 'Velocity at time t'], params: Array of numeric constants o"
llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s18_llmsr_seed1314_20251128-073413,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s18_llmsr_seed1314_20251128-073413,success,2025-11-28T07:34:13.408293+08:00,2025-11-27T23:34:13.408312Z,1314,llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s18,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s18,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s18,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,3,"x0,x1,x2",y,251,251,0.0007759218180941781,0.000593649139908077,720,1009284,0,632081,1641365,8834.33,f519e8bcdc93,"This is a problem from the natural sciences. Args: x represents ['Position at time t', t represents 'Time', v represents 'Velocity at time t'], params: Array of numeric constants o"
llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s18_llmsr_seed1314_20251128-073506,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s18_llmsr_seed1314_20251128-073506,success,2025-11-28T07:35:06.902264+08:00,2025-11-27T23:35:06.902285Z,1314,llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s18,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s18,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s18,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,3,"x0,x1,x2",y,251,251,0.000871314648838634,0.0006666331321148401,934,1015300,0,635027,1650327,9109.21,f519e8bcdc93,"This is a problem from the natural sciences. Args: x represents ['Position at time t', t represents 'Time', v represents 'Velocity at time t'], params: Array of numeric constants o"
llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s2025_llmsr_seed1314_20251128-073518,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s2025_llmsr_seed1314_20251128-073518,success,2025-11-28T07:35:18.458330+08:00,2025-11-27T23:35:18.458347Z,1314,llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s2025,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s2025,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s2025,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,3,"x0,x1,x2",y,251,251,0.000759639363658882,0.0005811916153924656,591,1024348,0,650156,1674504,10516.05,f519e8bcdc93,"This is a problem from the natural sciences. Args: x represents ['Position at time t', t represents 'Time', v represents 'Velocity at time t'], params: Array of numeric constants o"
llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s2025_llmsr_seed1314_20251128-073950,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s2025_llmsr_seed1314_20251128-073950,success,2025-11-28T07:39:50.173850+08:00,2025-11-27T23:39:50.173864Z,1314,llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s2025,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s2025,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L1_Struct_Named__s2025,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,3,"x0,x1,x2",y,251,251,0.0007956335034588433,0.0006087303308090034,931,969524,0,606481,1576005,9973.78,f519e8bcdc93,"This is a problem from the natural sciences. Args: x represents ['Position at time t', t represents 'Time', v represents 'Velocity at time t'], params: Array of numeric constants o"
llm-srbench_po0__llmsr__4omini__L2_SciPrior_Anon__s10_llmsr_seed1314_20251128-044021,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L2_SciPrior_Anon__s10_llmsr_seed1314_20251128-044021,success,2025-11-28T04:40:21.585761+08:00,2025-11-27T20:40:21.585777Z,1314,llm-srbench_po0__llmsr__4omini__L2_SciPrior_Anon__s10,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L2_SciPrior_Anon,L2,SciPrior,Anon,s10,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L2_SciPrior_Anon__s10,sim-group,"sim,llmsr,4omini,L2_SciPrior_Anon",250,4,10,3,"x0,x1,x2",y,251,251,0.040187109662111,0.030746709951914378,422,957820,0,663616,1621436,9222.52,93bf4f60f209,"These data originate from real-world experiments in the natural sciences. Args: x, t, v: Independent variables (anonymized) params: Array of numeric constants or parameters to be o"
llm-srbench_po0__llmsr__4omini__L2_SciPrior_Anon__s18_llmsr_seed1314_20251128-044025,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L2_SciPrior_Anon__s18_llmsr_seed1314_20251128-044025,success,2025-11-28T04:40:25.346420+08:00,2025-11-27T20:40:25.346456Z,1314,llm-srbench_po0__llmsr__4omini__L2_SciPrior_Anon__s18,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L2_SciPrior_Anon,L2,SciPrior,Anon,s18,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L2_SciPrior_Anon__s18,sim-group,"sim,llmsr,4omini,L2_SciPrior_Anon",250,4,10,3,"x0,x1,x2",y,251,251,0.048198652842874064,0.03687625239767036,74,966124,0,673058,1639182,9628.66,93bf4f60f209,"These data originate from real-world experiments in the natural sciences. Args: x, t, v: Independent variables (anonymized) params: Array of numeric constants or parameters to be o"
llm-srbench_po0__llmsr__4omini__L2_SciPrior_Anon__s2025_llmsr_seed1314_20251128-044021,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_po0__llmsr__4omini__L2_SciPrior_Anon__s2025_llmsr_seed1314_20251128-044021,success,2025-11-28T04:40:21.550298+08:00,2025-11-27T20:40:21.550313Z,1314,llm-srbench_po0__llmsr__4omini__L2_SciPrior_Anon__s2025,llm-srbench_po0,llm-srbench,po0,llm-srbench/phys_osc/PO0/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L2_SciPrior_Anon,L2,SciPrior,Anon,s2025,1.llm_background_ablation,llm-srbench_po0__llmsr__4omini__L2_SciPrior_Anon__s2025,sim-group,"sim,llmsr,4omini,L2_SciPrior_Anon",250,4,10,3,"x0,x1,x2",y,251,251,0.04819865284287052,0.03687625239766765,127,992411,0,675604,1668015,9547.57,93bf4f60f209,"These data originate from real-world experiments in the natural sciences. Args: x, t, v: Independent variables (anonymized) params: Array of numeric constants or parameters to be o"
